source,role,uid,url,numero,texte_ref,date,sort,dispositif,expose
Amendement,Cosignataire,AMANR5L17PO838901B0324P2D1N002724,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P2D1N002724,II-2724,PRJLANR5L17B0324,2024-11-07,En traitement,,"Cet amendement vise à doter le dispositif 3018, numéro unique pour les jeunes victimes de harcèlement et de violences numériques, de moyens nécessaires à l’accomplissement de sa mission à hauteur de 2 millions d’euros.Le 3018 dont la plateforme est gérée par l’association e-enfance n’est pas seulement un numéro d’écoute mais aussi un signaleur de confiance auprès des plateformes en ligne qui peut enclencher des procédures accélérées de demandes de suppression de contenus. Composée d’écoutants, de psychologues et de juristes, la plateforme est accessible par téléphone et par tchat 7 jours sur 7 et de 9h à 23h de manière anonyme.Dans le cadre du plan interministériel de lutte contre le harcèlement à l’école, le 3018 est devenu le numéro unique (fusionné avec l’ex 3020), dont la communication"
Amendement,Cosignataire,AMANR5L17PO838901B0324P2D1N003676,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P2D1N003676,II-3676,PRJLANR5L17B0324,2024-11-11,En traitement,,"L’action « Planification écologique », créée dans le cadre du projet de loi de finances pour 2024, regroupe les crédits consacrés à la planification écologique. Elle est dotée de 372,6 M€ en autorisations d’engagement et 296,9 M€ en crédits de paiement, ce qui représente une diminution de 64 % en autorisations d’engagement et 50 % en crédits de paiement par rapport à l’année en cours.De l’aveu même du ministère chargé de l’agriculture la maquette de cette action n’a pas pu être retravaillée dans le délai imparti pour reconfigurer la répartition de ces crédits lourdement amputés. La répartition entre les sous-actions inscrite dans le projet annuel de performances n’est donc pas stabilisée.A ce stade, les crédits de la planification écologique sont répartis en trois grands blocs : haies, agr"
Amendement,Cosignataire,AMANR5L17PO838901B0324P2D1N003236,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P2D1N003236,II-3236,PRJLANR5L17B0324,2024-11-08,En traitement,,"Cet amendement appelle le gouvernement à créer un fonds d’urgence en soutien à la reconstruction de la Nouvelle-Calédonie.La somme de 500 millions d'euros permettrait de pourvoir, en partie, aux besoins de la Nouvelle- Calédonie pour l'année prochaine.La Nouvelle-Calédonie traverse une crise sociale et économique d’une ampleur sans précédent, provoquée par les exactions associées aux mouvements d'émeutiers contre le dégel du corps électoral. Le territoire et ses habitants sont dépassés par le niveau de violence de ces actions, qui ont plongé la Nouvelle-Calédonie dans un état de désolation. Ce bilan est catastrophique : 35 000 emplois détruits, plus de 1000 entreprises endommagées, pillées ou incendiées, ainsi que des pertes fiscales, sociales et douanières estimées à 2,2 milliards d’euros"
Amendement,Cosignataire,AMANR5L17PO59048B0324P1D1N001793,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO59048B0324P1D1N001793,I-CF1793,PRJLANR5L17B0324,2024-10-13,Discuté,"I. – À la trente-neuvième ligne de la dernière colonne du tableau de l’alinéa 2, substituer au nombre :« 507 000 000 »,le nombre :« 555 000 000 ».II. – Supprimer la vingt-septième ligne du tableau de l'alinéa 5.III. – Supprimer l’alinéa 9.","Cet amendement prévoit la suppression du plafonnement de la taxe affectée à l’AGEFIPH. Le plafonnement envisagé conduirait à une baisse de ressources de 20 %, menaçant des actions indispensables pour accompagner les travailleurs en situation de handicap. Alors que les Jeux Paralympiques doivent être l’occasion d’accélérer les actions en matière d’inclusion, cette décision va à rebours de cet objectif indispensable. Alors que les demandes des entreprises à l’AGEFIPH sont très dynamiques, elle fragiliserait la capacité à y répondre et contribuerait à démobiliser le secteur économique. Au vu des apports, tant sociaux qu’économiques ou même budgétaires, liés à une meilleure insertion dans l’emploi des personnes en situation de handicap, ce plafonnement doit être supprimé."
Amendement,Auteur,AMANR5L17PO838901B0324P1D1N003548,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P1D1N003548,I-3548,PRJLANR5L17B0324,2024-10-19,Discuté,"I. – Au premier alinéa du 5 de l’article 206 du code général des impôts, les mots : « ouverts jusqu’au 31 décembre 2023 » sont remplacés par les mots : « clos jusqu’au 31 décembre 2026 ».II. – La perte de recettes pour l’État est compensée à due concurrence par la création d’une taxe additionnelle à l’accise sur les tabacs prévue au chapitre IV du titre Ier du livre III du code des impositions sur les biens et les services.","En application du 1 de l’article 206 du code général des impôts (CGI), les établissements publics sont assujettis à l’impôt sur les sociétés dans les conditions de droit commun sur leurs activités à caractère lucratif.Les revenus patrimoniaux qui ne se rattachent pas à leurs activités lucratives sont imposés aux taux mentionnés à l’article 219 bis du CGI. Toutefois, le premier alinéa du 5 de l’article 206 du CGI prévoit une exonération de ces mêmes revenus pour les établissements publics scientifiques, d’enseignement et d’assistance au titre des exercices ouverts jusqu’au 31 décembre 2023. L’objectif de cette exonération est de permettre à ces établissements d’utiliser l’intégralité des ressources perçues au titre de ces revenus à la réalisation de leurs activités sociales, médico-sociales"
Amendement,Cosignataire,AMANR5L17PO838901B0324P1D1N003418,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P1D1N003418,I-3418,PRJLANR5L17B0324,2024-10-19,Retiré,"I. – Le premier alinéa de l’article L. 255‑2 du code de la construction et de l’habitation est complété par une phrase ainsi rédigée : « Les plafonds de ressources du preneur ne peuvent être inférieurs aux plafonds de ressources mentionnés au premier alinéa du III de l’article 199 novovicies du code général des impôts. »II. – Au premier alinéa de l’article 1388 octies du code général des impôts, après la dernière occurrence du mot : « de », est inséré le taux : « 25 %, ».III. – La perte de recet","L’accession sociale à la propriété, qui vise à permettre aux ménages aux revenus modestes d’acheter leur résidence principale et de devenir propriétaire à des conditions avantageuses, semble aujourd’hui en panne : le taux de propriétaires occupants, de 57,4 % en 2022, ne progresse plus depuis dix ans, alors qu’environ 80 % des Français sont ou souhaitent devenir propriétaires de leur logement.Ainsi, malgré la difficulté croissante pour les ménages, notamment les plus modestes, d’obtenir des prêts bancaires, la propriété reste un objectif attractif pour de nombreux Français alors que le marché locatif ne peut absorber seul la forte augmentation de la demande.Pour répondre à cette urgence, le bail réel solidaire (BRS) est un dispositif prometteur, sous condition de ressources, qui permet de "
Amendement,Cosignataire,AMANR5L17PO838901B0324P2D1N003681,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P2D1N003681,II-3681,PRJLANR5L17B0324,2024-11-11,En traitement,,"Conformément aux annonces du Gouvernement dans le cadre de la présentation du PLF pour 2025, visant à assurer la réalisation de nos engagements en matière de sécurité et de justice dans notre pays, le présent amendement abonde les crédits de la mission « Justice ».Les moyens supplémentaires octroyés permettront d’alimenter chacune des grandes composantes de la Justice et de mener à bien les missions cardinales du ministère et la mise en œuvre opérationnelle des annonces de la déclaration de politique générale du Premier ministre. Les engagements essentiels seront ainsi maintenus, notamment sur les effectifs.Le présent amendement relève les crédits de la mission « Justice » à hauteur de 249 597 043 € en autorisations d’engagement (AE) et en crédits de paiement (CP)."
Amendement,Auteur,AMANR5L17PO59048B0324P1D1N001770,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO59048B0324P1D1N001770,I-CF1770,PRJLANR5L17B0324,2024-10-13,Discuté,"I. – Le B du I de la section II du chapitre premier du titre premier de la deuxième partie du livre premier du code général des impôts est complété par un article 1382 J ainsi rédigé :« Art. 1382 J. – Les collectivités territoriales et les établissements publics de coopération intercommunale à fiscalité propre peuvent, par délibération prise dans les conditions prévues à l’article 1639 A bis, exonérer totalement, pour la part de taxe foncière sur les propriétés bâties qui leur revient, les immeu","Dans la suite de la loi de programmation de la recherche, cet amendement a pour objet d’ouvrir la possibilité aux collectivités territoriales d’exonérer de taxe foncière sur les propriétés bâties (TFPB) les établissements d’enseignement supérieur d’intérêt général (EESPIG) en tant qu’opérateurs du service public de l’enseignement supérieur et de la recherche (art. L732-1 du Code de l’éducation et art. L112-2 du Code de la recherche).Il permet ainsi d’établir une équité de traitement avec les établissements publics d’enseignement supérieur et de recherche, exonérés de plein droit du paiement de la TFPB au titre de l’article 1382 du Code général des impôts.L’exonération proposée ici s’établit à l’initiative des collectivités territoriales pour les EESPIG, établissements d’enseignement supéri"
Amendement,Auteur,AMANR5L17PO838901B0324P2D1N003685,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P2D1N003685,II-3685,PRJLANR5L17B0324,2024-11-11,En traitement,,"Les pôles de compétitivité, au cœur de la dynamique d’innovation en France, jouent un rôle essentiel pour attirer des investissements privés et renforcer la compétitivité nationale. En phase 5 de leur mission (2023-2026), l'État s'était engagé à leur fournir une dotation annuelle de 9 millions d'euros pour garantir leur fonctionnement et soutenir l'économie locale via les collaborations entre PME, ETI, et grands groupes. Supprimer cette dotation affaiblirait l'impact des pôles dans les territoires, risquant de freiner l’innovation et l’attractivité de la France.Le présent amendement vise donc à prendre dans l'action n°01 ""Infrastructures statistiques et missions régaliennes"" du programme n°220 ""Statistiques et études économiques"" la somme de 9 000 000 € en AE et en CP pour l'attribuer à l'"
Amendement,Cosignataire,AMANR5L17PO838901B0324P1D1N003500,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P1D1N003500,I-3500,PRJLANR5L17B0324,2024-10-19,Discuté,"I. – L’article 5 de la loi n° 2021‑1900 du 30 décembre 2021 de finances pour 2022 est ainsi modifié :1° Au I, les mots : « 2022, 2023 et 2024 » sont remplacés par les mots : « 2025 et 2026 » ;2° Au IV, la date : « 1er octobre 2024 » est remplacée par la date : « 1er octobre 2026 ».II. – La perte de recettes résultant pour l’État du I est compensée, à due concurrence, par la création d’une taxe additionnelle à l’accise sur les tabacs prévue au chapitre IV du titre Ier du livre III du code des imp","Cette proposition a été travaillée en lien avec la CPME. L’article 5 de la loi n° 2021-1900 du 30 décembre 2021 de finances pour 2022 prévoyait une exonération temporaire des pourboires des cotisations et contributions sociales ainsi que de l’impôt sur le revenu et autres contributions auxquelles ces sommes perçues par le personnel en contact avec la clientèle pourraient être assujetties pour les années 2022 et 2023. Après une première prolongation d’un an dans le cadre de la loi n° 2023-1322 du 29 décembre 2023 de finances pour 2024, cette mesure arrive à échéance au 31 décembre. Aussi, cet amendement vise à prolonger l’exonération des pourboires au titre des années 2025 et 2026.Après trois années d’application, cette mesure a démontré son efficacité auprès des entreprises employant des s"
Amendement,Cosignataire,AMANR5L17PO838901B0324P2D1N003677,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P2D1N003677,II-3677,PRJLANR5L17B0324,2024-11-11,En traitement,"Le titre unique du livre Ier de la première partie du code général des collectivités territoriales est compété par un chapitre VII ainsi rédigé : « Chapitre VII« Autonomie fiscale« Art. L. 1117‑1. – Pour chaque catégorie de collectivités, l’autonomie fiscale est définie comme le rapport entre, d’une part, le montant des impositions de toutes natures dont la loi les autorise à fixer le taux ou le tarif et, d’autre part, la totalité de leurs ressources au sens de l’article LO. 1114‑3.« Pour la cat","En premier lieu, cet amendement propose de définir l’autonomie fiscale comme le ratio entre les recettes fiscales sur lesquelles les collectivités disposent d’un pouvoir de taux et leurs ressources totales.Les ressources totales sont les mêmes que celles prises en compte pour calculer les ratios d’autonomie financière (fonctionnement et investissement à l’exclusion des emprunts) afin de favoriser la comparaison entre l’autonomie financière et l’autonomie fiscale.En second lieu, cet amendement prévoit que le ratio ainsi calculé pour chaque catégorie de collectivités, ainsi que pour l’ensemble d’entre elles, soit communiqué annuellement au Parlement par le Gouvernement.Cet amendement constitue la mise en œuvre de la première recommandation formulée par la communication du rapporteur général "
Amendement,Cosignataire,AMANR5L17PO59048B0324P1D1N000829,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO59048B0324P1D1N000829,I-CF829,PRJLANR5L17B0324,2024-10-13,Irrecevable,,
Amendement,Cosignataire,AMANR5L17PO59048B0324P2D1N001893,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO59048B0324P2D1N001893,II-CF1893,PRJLANR5L17B0324,2024-10-24,Irrecevable 40,,
Amendement,Cosignataire,AMANR5L17PO59048B0324P2D1N000938,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO59048B0324P2D1N000938,II-CF938,PRJLANR5L17B0324,2024-10-24,Discuté,"Après l’article L. 1116‑1 du code général des collectivités territoriales, il est inséré un chapitre VII ainsi rédigé : « Chapitre VII« Autonomie fiscale« Art. L. 1117‑1. – Pour chaque catégorie de collectivités, l’autonomie fiscale est définie comme le rapport entre, d’une part, le montant des impositions de toutes natures dont la loi les autorise à fixer le taux ou le tarif et, d’autre part, la totalité de leurs ressources au sens de l’article LO. 1114‑3.« Pour la catégorie des communes, les i","En premier lieu, cet amendement propose de définir l’autonomie fiscale comme le ratio entre les recettes fiscales sur lesquelles les collectivités disposent d’un pouvoir de taux et leurs ressources totales.Les ressources totales sont les mêmes que celles prises en compte pour calculer les ratios d’autonomie financière (fonctionnement et investissement à l’exclusion des emprunts) afin de favoriser la comparaison entre l’autonomie financière et l’autonomie fiscale.En second lieu, cet amendement prévoit que le ratio ainsi calculé pour chaque catégorie de collectivités, ainsi que pour l’ensemble d’entre elles, soit communiqué annuellement au Parlement par le Gouvernement.Cet amendement constitue la mise en œuvre de la première recommandation formulée par la communication du rapporteur général "
Amendement,Auteur,AMANR5L17PO59048B0324P1D1N001782,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO59048B0324P1D1N001782,I-CF1782,PRJLANR5L17B0324,2024-10-13,Discuté,"À la première phrase du quatrième alinéa de l’article L. 169 du livre des procédures fiscales, les mots : « et 1649 AB », sont remplacés par les mots : « , 1649 AB et 1649 bis C ».","La lutte contre la fraude doit être une priorité de notre action à l'heure ou l'État doit résorber le déficit public. C'est un enjeu de justice mais aussi un enjeu majeur pour nos finances publiques.Si beaucoup a été fait en la matière depuis 2017, les formes de fraude évoluent et demandent au législateur de s'adapter en permanence. Ces dernières années, la fraude réalisée aux moyens de crypto-actifs s'est considérablement développée.L'objet du présent amendement est de permettre de renforcer le droit de reprise de l'administration de 3 à 10 ans dans le cas du non respect des obligations déclaratives prévues à l'article 1649 bis C, soit les comptes d'actifs numériques mentionnés à l'article L. 54-10-1 du code monétaire et financier ouverts, détenus, utilisés ou clos auprès d'entreprises, p"
Amendement,Cosignataire,AMANR5L17PO838901B0324P1D1N003521,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901B0324P1D1N003521,I-3521,PRJLANR5L17B0324,2024-10-19,Discuté,"I. – La première partie du livre premier du code général des impôts est ainsi modifiée :A. – Après l’article 173, il est inséré un article 173 bis ainsi rédigé :« Art. 173 bis. – L’exonération prévue au 4° bis du 2 de l’article 793 est plafonnée à 150 000 €, majorés de l’effet de l’érosion de la valeur de la monnaie pendant la période de détention du bien, par part reçue par chacun des donataires ou héritiers. Pour l’appréciation de cette limite de 150 000 €, il est tenu compte de l’ensemble des","Notre pays traverse une crise profonde du logement, particulièrement marquée par un recul de la construction de logements neufs. Entre début 2022 et la période de juin 2023 à juin 2024, le nombre de nouveaux logements lancés est passé de plus de 400 000 à 270 000, bien en dessous des besoins annuels estimés entre 350 000 et 500 000.Cette crise du logement neuf a un effet domino sur le logement social, en raison du modèle économique des promoteurs. Conformément à la loi SRU, les projets de construction incluent un quota de logements sociaux. Par conséquent, la baisse de la construction de logements privés neufs réduit également la production de logements HLM, fragilisant ainsi le modèle instauré par cette loi.Face à cette situation, il est impératif de mettre en place des mesures incitative"
